split_pool,fold,condition,q_a,q_p,q_n,pred,pred_time
dc0,RIRO,random,img/bm/test/1/192.jpg,img/bm/train/0/17.jpg,img/bm/train/1/109.jpg,1,8.847409
dc0,RIRO,random,img/bm/test/1/146.jpg,img/bm/train/0/23.jpg,img/bm/train/1/167.jpg,1,11.800578
dc0,RIRO,random,img/bm/test/1/193.jpg,img/bm/train/0/79.jpg,img/bm/train/1/166.jpg,1,5.042911
dc0,RIRO,random,img/bm/test/0/46.jpg,img/bm/train/0/17.jpg,img/bm/train/1/170.jpg,0,3.305312
dc0,RIRO,random,img/bm/test/1/191.jpg,img/bm/train/0/76.jpg,img/bm/train/1/102.jpg,1,4.416096
dc0,RIRO,random,img/bm/test/0/94.jpg,img/bm/train/0/5.jpg,img/bm/train/1/100.jpg,0,5.122974
dc4,NIFO,mtl1_d512,img/bm/test/0/94.jpg,img/bm/train/0/54.jpg,img/bm/train/1/173.jpg,0,-1.0
dc4,NIFO,mtl1_d512,img/bm/test/0/98.jpg,img/bm/train/0/71.jpg,img/bm/train/1/173.jpg,0,5.931781
dc4,NIFO,mtl1_d512,img/bm/test/1/145.jpg,img/bm/train/1/107.jpg,img/bm/train/0/51.jpg,1,6.120829
dc4,NIFO,mtl1_d512,img/bm/test/1/195.jpg,img/bm/train/1/139.jpg,img/bm/train/0/51.jpg,1,3.884109
dc4,NIFO,mtl1_d512,img/bm/test/0/47.jpg,img/bm/train/0/83.jpg,img/bm/train/1/161.jpg,0,2.250439
dc4,NIFO,mtl1_d512,img/bm/test/0/96.jpg,img/bm/train/0/18.jpg,img/bm/train/1/173.jpg,1,2.432551
dc4,NIFO,mtl1_d512,img/bm/test/0/42.jpg,img/bm/train/0/83.jpg,img/bm/train/1/173.jpg,0,2.251229
